ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min),Order_Hour,Picked_Hour,Age_group
0x6c38 ,RANCHIRES11DEL03 ,31.0,4.8,23.359194,85.325447,23.419194,85.385447,2022-03-01,1900-01-01 23:14:14.000000,1900-01-01 23:19:01,Sunny,Low,2,Buffet ,electric_scooter ,0.0,No,Metropolitian,13,23,23,30-34
0x4beb ,MYSRES08DEL01 ,20.0,4.8,12.297954,76.665169,12.307954,76.675169,2022-03-30,1900-01-01 09:18:33.000000,1900-01-01 09:31:55,Cloudy,Low,0,Drinks ,motorcycle ,0.0,No,Metropolitian,16,9,9,20-24
0x8339 ,RANCHIRES07DEL02 ,36.0,4.9,23.359407,85.325055,23.439407,85.405055,2022-03-02,1900-01-01 18:28:08.000000,1900-01-01 18:36:29,Cloudy,Medium,0,Drinks ,motorcycle ,1.0,No,Urban,42,18,18,35-39
0x3ec5 ,RANCHIRES01DEL03 ,20.0,4.9,23.416792,85.316842,23.506792,85.406842,2022-03-20,1900-01-01 22:13:06.000000,1900-01-01 22:24:08,Sandstorms,Low,0,Meal ,motorcycle ,1.0,No,Metropolitian,17,22,22,20-24
0xadb4 ,JAPRES17DEL03 ,24.0,4.6,26.892312,75.806896,26.922313,75.836896,2022-04-03,1900-01-01 20:55:06.000000,1900-01-01 21:05:37,Cloudy,Jam,0,Drinks ,motorcycle ,0.0,No,Metropolitian,25,20,21,20-24
0x6e2 ,VADRES06DEL01 ,30.0,4.7,22.31279,73.170283,22.42279,73.280283,2022-04-02,1900-01-01 18:42:09.251778,1900-01-01 18:26:07,Unknown,Unknown,3,Snack ,electric_scooter ,0.0,No,Metropolitian,25,18,18,30-34
0x2bc0 ,INDORES14DEL01 ,39.0,4.2,22.761593,75.886362,22.871593,75.996362,2022-03-29,1900-01-01 18:47:39.000000,1900-01-01 18:52:51,Fog,Medium,1,Snack ,scooter ,0.0,No,Metropolitian,39,18,18,35-39
0x99e7 ,COIMBRES17DEL01 ,37.0,4.8,11.026117,76.944652,11.066117,76.984652,2022-03-17,1900-01-01 14:58:51.000000,1900-01-01 15:09:56,Sunny,High,2,Meal ,scooter ,0.0,No,Metropolitian,18,14,15,35-39
0x39ef ,CHENRES11DEL01 ,32.0,4.9,13.064181,80.236442,13.104181,80.276442,2022-03-17,1900-01-01 16:55:44.000000,1900-01-01 17:02:19,Sandstorms,Medium,2,Drinks ,motorcycle ,1.0,No,Metropolitian,28,16,17,30-34
0xe264 ,KNPRES17DEL02 ,22.0,4.5,26.483042,80.317833,26.533042000000002,80.367833,2022-02-15,1900-01-01 22:21:40.000000,1900-01-01 22:37:41,Sandstorms,Low,1,Drinks ,scooter ,1.0,No,Metropolitian,18,22,22,20-24
0xbd03 ,COIMBRES12DEL02 ,23.0,4.9,11.000762,76.981876,11.130762,77.111876,2022-03-18,1900-01-01 00:02:16.000000,1900-01-01 00:19:31,Windy,Low,1,Meal ,scooter ,0.0,No,Metropolitian,18,0,0,20-24
0x9a29 ,RANCHIRES04DEL01 ,33.0,4.7,23.359033,85.325347,23.469033,85.435347,2022-03-08,1900-01-01 21:14:33.000000,1900-01-01 21:24:19,Fog,Jam,1,Snack ,scooter ,1.0,No,Metropolitian,49,21,21,30-34
0xd0e5 ,KOLRES17DEL03 ,23.0,4.7,22.569358,88.433452,22.599358,88.463452,2022-02-17,1900-01-01 23:26:50.000000,1900-01-01 23:36:28,Sunny,Low,0,Drinks ,motorcycle ,0.0,No,Metropolitian,15,23,23,20-24
0xa480 ,BANGRES19DEL02 ,27.0,4.6,12.914264,77.6784,12.994264,77.7584,2022-03-31,1900-01-01 23:33:06.000000,1900-01-01 23:39:45,Sunny,Low,0,Drinks ,motorcycle ,1.0,No,Metropolitian,21,23,23,25-29
0xb46c ,MUMRES17DEL01 ,34.0,4.7,19.121999,72.90849299999999,19.161999,72.948493,2022-03-01,1900-01-01 14:21:46.000000,1900-01-01 14:35:05,Sunny,High,2,Snack ,scooter ,0.0,No,Metropolitian,23,14,14,30-34
0x7150 ,SURRES14DEL01 ,26.0,5.0,21.157729,72.768726,21.167729,72.778726,2022-04-03,1900-01-01 10:16:20.000000,1900-01-01 10:28:29,Fog,Low,2,Meal ,scooter ,1.0,No,Urban,11,10,10,25-29
0x1e58 ,VADRES14DEL03 ,31.0,4.6,22.311603,73.165012,22.371603,73.225012,2022-03-24,1900-01-01 21:21:30.000000,1900-01-01 21:36:29,Cloudy,Jam,0,Snack ,motorcycle ,0.0,No,Metropolitian,25,21,21,30-34
0x4460 ,PUNERES09DEL02 ,32.0,4.9,18.536562,73.896485,18.556562,73.916485,2022-03-07,1900-01-01 08:51:45.000000,1900-01-01 08:58:07,Fog,Low,2,Snack ,motorcycle ,0.0,No,Metropolitian,18,8,8,30-34
0x977d ,INDORES19DEL02 ,27.0,4.7,22.745536,75.893106,22.765536,75.913106,2022-03-09,1900-01-01 09:03:19.000000,1900-01-01 09:07:20,Cloudy,Low,1,Buffet ,motorcycle ,0.0,No,Metropolitian,14,9,9,25-29
0x1602 ,BANGRES010DEL03 ,21.0,4.9,12.933298,77.614293,13.023298,77.704293,2022-03-12,1900-01-01 17:47:20.000000,1900-01-01 18:03:11,Windy,Medium,0,Drinks ,motorcycle ,2.0,No,Metropolitian,36,17,18,20-24
0x894e ,BANGRES12DEL02 ,28.0,4.8,12.939496,77.625999,12.989495999999999,77.675999,2022-03-24,1900-01-01 23:12:30.000000,1900-01-01 23:16:59,Fog,Low,1,Drinks ,motorcycle ,1.0,No,Metropolitian,18,23,23,25-29
0x655 ,HYDRES14DEL01 ,33.0,4.4,17.426228,78.407495,17.436228,78.417495,2022-03-05,1900-01-01 08:34:36.000000,1900-01-01 08:43:22,Sandstorms,Low,0,Snack ,motorcycle ,1.0,No,Metropolitian,28,8,8,30-34
0x20f6 ,BANGRES11DEL03 ,20.0,4.6,12.934365,77.616155,13.024365,77.706155,2022-03-18,1900-01-01 20:39:38.000000,1900-01-01 20:54:00,Fog,Jam,0,Buffet ,motorcycle ,0.0,Yes,Metropolitian,44,20,20,20-24
0x3db1 ,COIMBRES13DEL03 ,31.0,4.3,11.003669,76.976494,11.063669,77.036494,2022-03-13,1900-01-01 23:29:24.000000,1900-01-01 23:42:24,Windy,Low,0,Snack ,motorcycle ,1.0,No,Metropolitian,20,23,23,30-34
0x1ec7 ,PUNERES05DEL03 ,30.0,4.7,18.543626,73.905101,18.573626,73.935101,2022-03-09,1900-01-01 23:57:42.251778,1900-01-01 23:41:40,Stormy,Low,2,Snack ,scooter ,0.0,No,Metropolitian,19,23,23,30-34
0x8ed2 ,VADRES20DEL01 ,36.0,5.0,22.311358,73.164798,22.381358,73.234798,2022-03-31,1900-01-01 19:57:20.000000,1900-01-01 20:05:04,Fog,Jam,1,Snack ,motorcycle ,1.0,No,Metropolitian,35,19,20,35-39
0x64cc ,CHENRES19DEL01 ,31.0,4.2,12.986047,80.218114,13.096047,80.328114,2022-03-23,1900-01-01 21:21:32.000000,1900-01-01 21:34:14,Sandstorms,Jam,0,Meal ,motorcycle ,1.0,No,Metropolitian,50,21,21,30-34
0x2ed0 ,HYDRES02DEL03 ,39.0,4.1,17.41233,78.449654,17.47233,78.509654,2022-03-24,1900-01-01 21:48:27.000000,1900-01-01 21:51:05,Stormy,Jam,1,Meal ,scooter ,1.0,No,Metropolitian,34,21,21,35-39
0x4008 ,SURRES010DEL02 ,29.0,4.6,21.17106,72.789292,21.25106,72.869292,2022-03-12,1900-01-01 19:42:14.000000,1900-01-01 19:57:38,Sunny,Jam,2,Meal ,electric_scooter ,1.0,No,Metropolitian,17,19,19,25-29
0x7553 ,SURRES03DEL01 ,29.0,4.6,21.186884,72.793616,21.226884,72.833616,2022-03-03,1900-01-01 14:51:58.000000,1900-01-01 15:00:08,Sandstorms,High,1,Snack ,scooter ,0.0,No,Urban,23,14,15,25-29
0x35d8 ,COIMBRES17DEL03 ,37.0,4.9,11.026117,76.944652,11.056117,76.974652,2022-03-09,1900-01-01 18:14:36.000000,1900-01-01 18:22:56,Fog,Medium,0,Buffet ,motorcycle ,1.0,No,Metropolitian,27,18,18,35-39
0x4c88 ,MUMRES08DEL01 ,31.0,3.9,19.065838,72.832658,19.135838,72.902658,2022-03-18,1900-01-01 23:44:46.000000,1900-01-01 23:50:28,Cloudy,Low,1,Buffet ,scooter ,1.0,No,Metropolitian,35,23,23,30-34
0x81a5 ,BANGRES04DEL03 ,26.0,4.4,12.980410000000001,77.640489,13.04041,77.700489,2022-03-07,1900-01-01 23:24:04.000000,1900-01-01 23:31:14,Sandstorms,Low,0,Buffet ,motorcycle ,0.0,No,Metropolitian,23,23,23,25-29
0xae56 ,COIMBRES02DEL01 ,24.0,4.6,11.022477,76.995667,11.132477,77.105667,2022-03-04,1900-01-01 17:54:32.000000,1900-01-01 18:01:58,Stormy,Medium,0,Snack ,motorcycle ,0.0,No,Metropolitian,30,17,18,20-24
0x9b79 ,MYSRES13DEL01 ,39.0,4.8,12.310972,76.659264,12.350972,76.699264,2022-04-01,1900-01-01 12:34:42.000000,1900-01-01 12:48:35,Cloudy,High,0,Snack ,motorcycle ,1.0,No,Metropolitian,28,12,12,35-39
0x596a ,COIMBRES03DEL02 ,20.0,4.7,11.025083,77.015393,11.105083,77.095393,2022-03-20,1900-01-01 17:11:41.000000,1900-01-01 17:24:37,Sandstorms,Medium,0,Drinks ,motorcycle ,1.0,No,Metropolitian,24,17,17,20-24
0x78aa ,MYSRES16DEL02 ,20.0,5.0,12.316967,76.603067,12.446967,76.733067,2022-03-31,1900-01-01 19:16:07.000000,1900-01-01 19:31:31,Cloudy,Jam,0,Meal ,motorcycle ,1.0,No,Urban,36,19,19,20-24
0xd7ec ,KOLRES04DEL03 ,29.0,4.3,22.538731,88.364878,22.598731,88.424878,2022-02-13,1900-01-01 23:53:10.000000,1900-01-01 23:59:09,Sandstorms,Low,0,Buffet ,motorcycle ,0.0,No,Metropolitian,28,23,23,25-29
0x55b1 ,COIMBRES11DEL01 ,36.0,4.8,11.001753,76.986241,11.111753,77.096241,2022-03-29,1900-01-01 18:47:57.000000,1900-01-01 18:51:58,Fog,Medium,2,Drinks ,motorcycle ,1.0,No,Urban,31,18,18,35-39
0x87e4 ,VADRES13DEL03 ,36.0,4.0,22.310237,73.158921,22.400237,73.248921,2022-03-16,1900-01-01 20:44:58.000000,1900-01-01 20:45:24,Sunny,Jam,0,Meal ,motorcycle ,3.0,No,Metropolitian,44,20,20,35-39
0x82c3 ,RANCHIRES04DEL02 ,22.0,4.8,23.359033,85.325347,23.439033,85.405347,2022-03-14,1900-01-01 22:14:15.000000,1900-01-01 22:27:21,Windy,Low,1,Drinks ,scooter ,1.0,No,Metropolitian,15,22,22,20-24
0x5397 ,PUNERES18DEL01 ,38.0,4.4,18.593481,73.785901,18.663481,73.855901,2022-03-31,1900-01-01 17:24:36.000000,1900-01-01 17:28:37,Windy,Medium,0,Buffet ,motorcycle ,1.0,No,Metropolitian,33,17,17,35-39
0x876b ,SURRES01DEL02 ,39.0,4.9,21.186438,72.794115,21.236438,72.844115,2022-03-17,1900-01-01 20:00:28.000000,1900-01-01 20:12:38,Fog,Jam,0,Buffet ,motorcycle ,0.0,No,Metropolitian,30,20,20,35-39
0x3a5a ,INDORES08DEL02 ,24.0,4.9,22.725748,75.898497,22.775748,75.948497,2022-03-28,1900-01-01 18:18:09.000000,1900-01-01 18:28:35,Stormy,Medium,1,Snack ,scooter ,1.0,No,Metropolitian,22,18,18,20-24
0x5631 ,HYDRES18DEL03 ,35.0,4.8,17.450851,78.379347,17.540851,78.469347,2022-03-04,1900-01-01 17:29:32.000000,1900-01-01 17:36:55,Fog,Medium,0,Meal ,motorcycle ,3.0,No,Metropolitian,48,17,17,35-39
0x1dac ,CHENRES07DEL03 ,33.0,4.5,13.081878,80.248519,13.171878,80.338519,2022-03-04,1900-01-01 23:49:49.000000,1900-01-01 00:02:33,Stormy,Low,2,Drinks ,electric_scooter ,1.0,No,Metropolitian,19,23,0,30-34
0xde01 ,KOCRES010DEL01 ,39.0,4.7,10.035573,76.336958,10.105573,76.406958,2022-02-14,1900-01-01 18:35:11.000000,1900-01-01 18:38:43,Windy,Medium,1,Snack ,motorcycle ,1.0,No,Urban,21,18,18,35-39
0x8771 ,VADRES11DEL02 ,31.0,4.3,22.308096,73.167753,22.388096,73.247753,2022-03-25,1900-01-01 21:36:26.000000,1900-01-01 21:45:38,Windy,Jam,1,Drinks ,motorcycle ,0.0,No,Metropolitian,44,21,21,30-34
0x3645 ,CHENRES20DEL01 ,37.0,4.5,12.975996,80.221898,12.985996,80.231898,2022-03-17,1900-01-01 08:41:46.000000,1900-01-01 08:58:11,Windy,Low,2,Drinks ,scooter ,0.0,No,Metropolitian,26,8,8,35-39
0x1ff1 ,MYSRES04DEL03 ,37.0,4.7,12.3085,76.665808,12.3385,76.695808,2022-04-01,1900-01-01 22:37:42.000000,1900-01-01 22:43:09,Windy,Low,1,Buffet ,scooter ,1.0,No,Metropolitian,26,22,22,35-39
0x4a3c ,MUMRES13DEL01 ,33.0,5.0,19.178321,72.834715,19.188321,72.844715,2022-03-19,1900-01-01 11:45:59.000000,1900-01-01 11:54:43,Windy,High,1,Meal ,motorcycle ,1.0,No,Metropolitian,31,11,11,30-34
0x6cc6 ,JAPRES08DEL02 ,33.0,4.5,26.910262,75.783013,26.990262,75.863013,2022-03-02,1900-01-01 19:11:57.000000,1900-01-01 19:15:52,Sunny,Jam,1,Snack ,scooter ,0.0,No,Metropolitian,18,19,19,30-34
0xc141 ,ALHRES12DEL01 ,39.0,4.7,25.443994,81.860187,25.513994,81.930187,2022-02-16,1900-01-01 18:47:46.000000,1900-01-01 19:02:00,Fog,Medium,2,Meal ,motorcycle ,1.0,No,Metropolitian,38,18,19,35-39
0x690f ,RANCHIRES11DEL03 ,37.0,4.6,23.359194,85.325447,23.449194,85.415447,2022-03-29,1900-01-01 18:16:07.000000,1900-01-01 18:29:39,Cloudy,Medium,1,Snack ,motorcycle ,1.0,No,Metropolitian,32,18,18,35-39
0xb4ba ,HYDRES19DEL02 ,25.0,4.9,17.458998,78.500366,17.508998,78.550366,2022-03-07,1900-01-01 22:31:06.000000,1900-01-01 22:39:34,Sandstorms,Low,2,Meal ,scooter ,1.0,No,Metropolitian,17,22,22,25-29
0x63a9 ,PUNERES17DEL03 ,28.0,4.8,18.530963,73.828972,18.590963,73.888972,2022-03-03,1900-01-01 19:03:56.000000,1900-01-01 19:09:56,Fog,Medium,1,Buffet ,scooter ,1.0,No,Urban,11,19,19,25-29
0x88dd ,MYSRES010DEL01 ,38.0,4.7,12.321214,76.621094,12.361214,76.661094,2022-03-30,1900-01-01 13:15:07.000000,1900-01-01 13:23:38,Windy,High,2,Buffet ,motorcycle ,1.0,No,Metropolitian,31,13,13,35-39
0x1b58 ,JAPRES03DEL01 ,30.0,4.7,26.913483,75.803139,26.983483,75.873139,2022-03-12,1900-01-01 18:07:01.251778,1900-01-01 17:50:59,Sandstorms,Medium,0,Drinks ,motorcycle ,0.0,No,Metropolitian,43,18,17,30-34
0x87a8 ,MYSRES04DEL03 ,31.0,4.6,12.3085,76.665808,12.3685,76.725808,2022-03-19,1900-01-01 17:56:36.000000,1900-01-01 18:05:54,Windy,Medium,0,Meal ,motorcycle ,0.0,No,Metropolitian,25,17,18,30-34
0x3f8d ,MUMRES06DEL03 ,25.0,4.8,19.055831,72.833984,19.115831,72.893984,2022-03-15,1900-01-01 19:52:35.000000,1900-01-01 20:05:20,Cloudy,Jam,2,Snack ,motorcycle ,1.0,No,Metropolitian,22,19,20,25-29
0x290c ,MYSRES18DEL01 ,35.0,4.9,12.337928,76.617889,12.407928,76.687889,2022-03-02,1900-01-01 21:18:10.000000,1900-01-01 21:24:31,Fog,Jam,0,Drinks ,motorcycle ,3.0,No,Metropolitian,43,21,21,35-39
0x7ece ,RANCHIRES18DEL01 ,39.0,4.7,23.351489,85.324253,23.421489,85.394253,2022-03-31,1900-01-01 19:38:47.000000,1900-01-01 19:46:23,Fog,Jam,0,Buffet ,motorcycle ,1.0,Yes,Metropolitian,42,19,19,35-39
0x1365 ,INDORES06DEL02 ,38.0,3.9,22.728163,75.884212,22.808163,75.964212,2022-03-06,1900-01-01 19:11:27.000000,1900-01-01 19:23:31,Stormy,Jam,1,Meal ,motorcycle ,0.0,No,Metropolitian,42,19,19,35-39
0x33a4 ,CHENRES15DEL03 ,35.0,4.7,13.026286,80.275235,13.056286,80.305235,2022-03-21,1900-01-01 21:20:54.000000,1900-01-01 21:30:53,Fog,Jam,1,Drinks ,motorcycle ,1.0,No,Metropolitian,34,21,21,35-39
0x8f3c ,JAPRES07DEL02 ,29.0,4.7,26.766536,75.837333,26.786536,75.857333,2022-03-01,1900-01-01 09:54:07.000000,1900-01-01 10:05:27,Sandstorms,Low,1,Snack ,motorcycle ,1.0,No,Metropolitian,17,9,10,25-29
0x2fe1 ,SURRES18DEL03 ,27.0,4.6,21.149834,72.778666,21.179834,72.808666,2022-03-24,1900-01-01 20:38:50.000000,1900-01-01 20:44:37,Stormy,Jam,1,Snack ,scooter ,0.0,No,Metropolitian,25,20,20,25-29
0x4b5b ,MYSRES04DEL03 ,38.0,4.3,12.3085,76.665808,12.3985,76.755808,2022-04-04,1900-01-01 21:19:48.000000,1900-01-01 21:27:42,Sandstorms,Jam,0,Meal ,motorcycle ,1.0,Yes,Semi-Urban,54,21,21,35-39
0x7405 ,SURRES19DEL01 ,36.0,4.9,21.149669,72.772629,21.219669,72.842629,2022-03-02,1900-01-01 23:01:15.000000,1900-01-01 23:17:57,Windy,Low,2,Buffet ,motorcycle ,0.0,No,Metropolitian,21,23,23,35-39
0x6245 ,HYDRES04DEL01 ,26.0,4.0,17.411028,78.329645,17.451028,78.369645,2022-04-01,1900-01-01 15:04:04.000000,1900-01-01 15:11:46,Cloudy,High,1,Buffet ,motorcycle ,1.0,No,Metropolitian,34,15,15,25-29
0xd02b ,KNPRES16DEL03 ,26.0,4.1,26.482581,80.315628,26.572581,80.405628,2022-02-12,1900-01-01 19:47:11.000000,1900-01-01 19:53:05,Fog,Jam,2,Meal ,motorcycle ,1.0,No,Metropolitian,36,19,19,25-29
0x1f0e ,MYSRES12DEL03 ,36.0,4.9,12.284747,76.625861,12.344747,76.685861,2022-04-05,1900-01-01 17:49:42.000000,1900-01-01 17:58:48,Sunny,Medium,1,Drinks ,motorcycle ,0.0,No,Metropolitian,17,17,17,35-39
0x7085 ,JAPRES09DEL01 ,21.0,4.7,26.911378,75.789034,26.921378,75.799034,2022-03-03,1900-01-01 09:02:00.000000,1900-01-01 09:11:36,Sunny,Low,0,Meal ,motorcycle ,1.0,No,Metropolitian,16,9,9,20-24
0x57fa ,CHENRES04DEL02 ,35.0,4.7,13.02978,80.208812,13.10978,80.288812,2022-04-06,1900-01-01 20:02:27.000000,1900-01-01 20:09:21,Sunny,Jam,2,Meal ,electric_scooter ,1.0,No,Metropolitian,27,20,20,35-39
0x57fc ,MYSRES09DEL01 ,20.0,4.5,12.323194,76.630583,12.363194,76.670583,2022-03-17,1900-01-01 12:53:25.000000,1900-01-01 12:57:21,Fog,High,2,Meal ,motorcycle ,1.0,No,Metropolitian,26,12,12,20-24
0x7a1f ,PUNERES19DEL03 ,23.0,4.6,18.563934,73.915367,18.653934,74.005367,2022-03-31,1900-01-01 21:41:18.000000,1900-01-01 21:56:24,Fog,Jam,0,Snack ,motorcycle ,2.0,Yes,Metropolitian,46,21,21,20-24
0xceac ,KOLRES18DEL03 ,37.0,5.0,22.569367,88.433187,22.629367,88.493187,2022-02-17,1900-01-01 19:56:30.000000,1900-01-01 20:09:05,Sunny,Jam,0,Buffet ,motorcycle ,0.0,No,Metropolitian,29,19,20,35-39
0xa0a5 ,BANGRES14DEL03 ,26.0,4.8,12.949934,77.699386,13.009934,77.759386,2022-03-09,1900-01-01 19:37:44.000000,1900-01-01 19:41:20,Sandstorms,Jam,0,Snack ,motorcycle ,1.0,No,Metropolitian,23,19,19,25-29
0x892d ,SURRES09DEL02 ,29.0,5.0,21.175975,72.795503,21.255975,72.875503,2022-03-27,1900-01-01 22:36:38.000000,1900-01-01 22:51:14,Sandstorms,Low,1,Snack ,scooter ,1.0,No,Urban,11,22,22,25-29
0x6118 ,INDORES09DEL01 ,26.0,4.9,22.725835,75.887648,22.835835,75.997648,2022-03-25,1900-01-01 17:14:39.000000,1900-01-01 17:26:56,Stormy,Medium,1,Snack ,motorcycle ,0.0,No,Metropolitian,28,17,17,25-29
0x46fd ,PUNERES09DEL03 ,29.0,4.8,18.536562,73.896485,18.596562,73.956485,2022-03-11,1900-01-01 19:37:35.000000,1900-01-01 19:43:43,Cloudy,Jam,0,Meal ,motorcycle ,1.0,No,Metropolitian,25,19,19,25-29
0x5134 ,RANCHIRES01DEL02 ,29.0,4.7,23.416792,85.316842,23.436792,85.336842,2022-03-03,1900-01-01 10:32:49.000000,1900-01-01 10:47:18,Sandstorms,Low,2,Snack ,motorcycle ,0.0,No,Metropolitian,11,10,10,25-29
0xd418 ,LUDHRES010DEL03 ,21.0,4.9,30.89286,75.822199,30.92286,75.852199,2022-02-15,1900-01-01 18:13:13.000000,1900-01-01 18:21:11,Windy,Medium,1,Meal ,scooter ,1.0,No,Metropolitian,26,18,18,20-24
0x256c ,MYSRES13DEL02 ,22.0,4.3,12.310972,76.659264,12.330972,76.679264,2022-03-07,1900-01-01 10:10:50.000000,1900-01-01 10:27:54,Stormy,Low,0,Meal ,motorcycle ,1.0,No,Metropolitian,23,10,10,20-24
0x6055 ,JAPRES18DEL02 ,31.0,4.0,26.913987,75.752891,26.993987,75.832891,2022-03-18,1900-01-01 17:53:22.000000,1900-01-01 18:08:22,Fog,Medium,1,Snack ,motorcycle ,2.0,No,Metropolitian,39,17,18,30-34
0x7bfb ,COIMBRES11DEL02 ,20.0,4.5,11.001753,76.986241,11.021753,77.006241,2022-04-03,1900-01-01 08:54:53.000000,1900-01-01 09:04:43,Fog,Low,1,Snack ,motorcycle ,0.0,No,Metropolitian,11,8,9,20-24
0x7220 ,VADRES13DEL02 ,30.0,3.9,22.310237,73.158921,22.390237,73.238921,2022-04-06,1900-01-01 19:59:00.000000,1900-01-01 20:14:33,Stormy,Jam,2,Drinks ,electric_scooter ,1.0,No,Metropolitian,32,19,20,30-34
0x1568 ,BANGRES01DEL01 ,36.0,4.8,12.933284,77.615428,13.003284,77.685428,2022-03-06,1900-01-01 17:57:19.000000,1900-01-01 18:14:28,Fog,Medium,0,Snack ,motorcycle ,1.0,No,Metropolitian,43,17,18,35-39
0x41ea ,MYSRES08DEL01 ,24.0,4.7,12.297954,76.665169,12.337954,76.705169,2022-03-19,1900-01-01 15:33:35.000000,1900-01-01 15:40:29,Fog,Medium,1,Buffet ,scooter ,1.0,No,Metropolitian,13,15,15,20-24
0x1c60 ,MYSRES15DEL01 ,32.0,4.7,12.352058,76.60665,12.362058,76.61665,2022-03-21,1900-01-01 09:41:33.000000,1900-01-01 09:50:12,Windy,Low,2,Buffet ,electric_scooter ,0.0,No,Metropolitian,25,9,9,30-34
0x7944 ,CHENRES02DEL03 ,25.0,5.0,13.086438,80.220672,13.146439,80.280672,2022-03-19,1900-01-01 18:23:57.000000,1900-01-01 18:25:23,Windy,Medium,1,Drinks ,motorcycle ,0.0,No,Metropolitian,27,18,18,25-29
0x77ee ,HYDRES12DEL01 ,27.0,4.5,17.429585,78.392621,17.469585,78.432621,2022-03-28,1900-01-01 15:37:53.000000,1900-01-01 15:52:10,Windy,Medium,2,Drinks ,scooter ,1.0,No,Metropolitian,29,15,15,25-29
0x2192 ,BANGRES07DEL01 ,32.0,4.1,12.978453,77.643685,13.048453,77.713685,2022-03-29,1900-01-01 18:17:28.000000,1900-01-01 18:32:48,Sandstorms,Medium,0,Buffet ,motorcycle ,1.0,No,Metropolitian,33,18,18,30-34
0x48c7 ,CHENRES09DEL01 ,23.0,4.7,13.044694,80.26147,13.084694,80.30147,2022-03-17,1900-01-01 16:56:50.000000,1900-01-01 17:01:54,Fog,Medium,1,Drinks ,motorcycle ,1.0,No,Urban,19,16,17,20-24
0x78bf ,BANGRES04DEL02 ,39.0,4.4,12.980410000000001,77.640489,13.11041,77.770489,2022-03-29,1900-01-01 18:15:08.000000,1900-01-01 18:18:12,Sunny,Medium,0,Meal ,motorcycle ,1.0,No,Metropolitian,33,18,18,35-39
0x4321 ,JAPRES13DEL02 ,20.0,4.8,26.846156,75.8023,26.926156,75.8823,2022-03-04,1900-01-01 18:26:28.000000,1900-01-01 18:36:12,Windy,Medium,2,Drinks ,electric_scooter ,0.0,No,Metropolitian,15,18,18,20-24
0xe00d ,ALHRES07DEL03 ,29.0,4.6,25.449659,81.839744,25.479659,81.869744,2022-02-15,1900-01-01 20:32:26.000000,1900-01-01 20:47:48,Stormy,Jam,1,Meal ,scooter ,1.0,No,Metropolitian,29,20,20,25-29
0x1e86 ,JAPRES06DEL03 ,26.0,4.9,26.911927,75.797282,27.051927,75.937282,2022-03-29,1900-01-01 22:56:01.000000,1900-01-01 23:04:27,Stormy,Low,2,Meal ,scooter ,1.0,No,Metropolitian,18,22,23,25-29
0xcff0 ,KOCRES03DEL01 ,25.0,5.0,10.020683,76.310631,10.030683,76.320631,2022-02-13,1900-01-01 10:56:21.000000,1900-01-01 11:04:32,Stormy,Low,1,Meal ,motorcycle ,1.0,No,Metropolitian,14,10,11,25-29
0x1e2d ,BANGRES13DEL01 ,34.0,4.7,12.935662,77.61413,12.975662,77.65413,2022-04-03,1900-01-01 16:04:54.000000,1900-01-01 16:17:31,Windy,Medium,1,Snack ,motorcycle ,1.0,No,Metropolitian,30,16,16,30-34
0xd072 ,GOARES02DEL01 ,31.0,4.9,15.585658,73.743606,15.625658,73.783606,2022-02-13,1900-01-01 14:53:27.000000,1900-01-01 15:06:58,Sunny,High,0,Snack ,motorcycle ,0.0,No,Metropolitian,28,14,15,30-34
0x427b ,HYDRES12DEL03 ,30.0,4.9,17.429585,78.392621,17.519585,78.482621,2022-04-02,1900-01-01 19:04:17.000000,1900-01-01 19:17:44,Cloudy,Medium,2,Meal ,motorcycle ,0.0,No,Metropolitian,30,19,19,30-34
0x52e2 ,JAPRES07DEL02 ,36.0,4.8,26.766536,75.837333,26.896536,75.967333,2022-03-20,1900-01-01 18:16:43.000000,1900-01-01 18:21:55,Sandstorms,Medium,0,Buffet ,motorcycle ,1.0,No,Metropolitian,36,18,18,35-39
0x9395 ,JAPRES13DEL03 ,36.0,4.4,26.846156,75.8023,26.986156,75.9423,2022-03-29,1900-01-01 23:39:54.000000,1900-01-01 23:50:02,Fog,Low,0,Snack ,motorcycle ,1.0,No,Metropolitian,37,23,23,35-39
0xb5d2 ,JAPRES18DEL03 ,26.0,4.7,26.913987,75.752891,27.053987,75.892891,2022-03-04,1900-01-01 19:38:50.000000,1900-01-01 19:43:29,Cloudy,Jam,0,Meal ,motorcycle ,1.0,No,Metropolitian,43,19,19,25-29
0x6c4d ,VADRES05DEL01 ,30.0,4.6,22.310526,73.170937,22.420526,73.280937,2022-03-27,1900-01-01 23:36:04.000000,1900-01-01 23:48:02,Sunny,Low,2,Buffet ,scooter ,1.0,No,Metropolitian,29,23,23,30-34
0x98ca ,BANGRES17DEL02 ,33.0,4.7,12.972532,77.608179,13.022532,77.658179,2022-03-09,1900-01-01 18:14:00.000000,1900-01-01 18:25:01,Fog,Medium,2,Buffet ,electric_scooter ,1.0,No,Urban,15,18,18,30-34
